,0
0,0.1877403030791152
1,-0.052258993728155886
2,0.244803256977345
3,0.5756511770545782
4,-0.08850165688063778
5,-0.08849545154528114
6,0.5968863395826691
7,0.2900630629732582
8,-0.1774446388712347
9,0.20506842094983246
10,-0.17515542404701423
11,-0.1760293008728994
12,0.0914531424605716
13,-0.7231519593910498
14,-0.6519576595500068
15,-0.21252470966922468
16,-0.38281418064454564
17,0.11877432745892803
18,-0.3432008411840653
19,-0.5338006242041745
20,0.5539631645620577
21,-0.08533542043136638
22,0.02552326229813036
23,-0.5385041973730215
24,-0.20575732959048795
25,0.04192479816450826
26,-0.4350346809274258
27,0.14200050351463286
28,-0.22702008590411374
29,-0.11024987442070124
30,-0.22742372259745142
31,0.7000953478744087
32,-0.0051014714351602965
33,-0.3997771538589169
34,0.31089275422950297
35,-0.46143552678795885
36,0.07894301861678503
37,-0.7406856856441464
38,-0.5020071400301029
39,0.07440655327121845
40,0.2791141317428916
41,0.06477112209046426
42,-0.04371094210729362
43,-0.1138064996245363
44,-0.5588287849217783
45,-0.27207553687465036
46,-0.17410509031343419
47,0.39955464513917355
48,0.12987550573307555
49,-0.6663665432157818
50,0.1224922267030422
51,-0.14554742118274452
52,-0.2558524671139936
53,0.23119190616397847
54,0.389681191192947
55,0.3519907994457243
56,-0.3171944089049535
57,-0.11687129268653541
58,0.12520580827767633
59,0.36872139986952207
60,-0.1811108382867931
61,-0.07017249727417205
62,-0.4181553154218655
63,-0.4521236062807975
64,0.307105894267612
65,0.5126105476727904
66,-0.02721726765444126
67,0.37929978289918154
68,0.13668556962828074
69,-0.24383234807716778
70,0.13659469958383824
71,0.5813231803132313
72,-0.013540969992200794
73,0.5913797148169715
74,-0.9901705776857833
75,0.3106499469311455
76,0.032900699273638666
77,-0.11301415564471705
78,0.03468231354615859
79,-0.7512304373766482
80,-0.08302816932144726
81,0.1349758648964072
82,0.5585914437842023
83,-0.19588772992617628
84,-0.30558185854885506
85,-0.1896463365570972
86,0.345989479008795
87,0.1242562399137213
88,-0.20023053623806963
89,0.1939968548694884
90,0.03669186478035933
91,0.3661133933797913
92,-0.265351127651851
93,-0.12384465056389761
94,-0.1482029514612173
95,-0.5531566561118827
96,0.11192294446805884
97,0.09866961837575224
98,0.0019327049451232665
99,-0.0886656022408829
100,-0.5349598566317637
101,-0.1589889877428052
102,-0.1295339116316525
103,-0.3032323052686311
104,-0.06096026901376131
105,0.1527168691648337
106,0.7129112601484723
107,0.0659842110260895
108,0.09734489770285004
109,-0.028137911320248666
110,-0.7252273512157766
111,-0.010021302961595544
112,0.022764879559595174
113,0.9310180069396368
114,-0.07270561068104349
115,0.11397418233245686
116,-0.013119815743859946
117,-0.44171877860632425
118,0.4319464228310915
119,0.2842039724376866
120,0.29898197299758816
121,-0.3437161501126959
122,0.5302064124733047
123,-0.5298498981857095
124,0.22181113218994578
125,0.8279144062593655
126,-0.37438754012451714
127,-0.21404042293563352
128,0.03766467569000041
129,-0.19029591028100518
130,-0.5860956865375909
131,0.02591436864050504
132,-0.4015130633342322
133,0.17900111346618539
134,-0.3475096961640918
135,0.5858201405913246
136,-0.296041917870608
137,-0.12172781124923085
138,0.30748060634706015
139,-0.46522298270682255
140,0.08597177431336306
141,0.4940535222701877
142,-0.6075715536221024
143,0.06978503903982257
144,0.0982264633722708
145,0.2955012697178716
146,-0.4675234235754232
147,-0.49908568789594754
148,0.19727536879000168
149,0.11224965551039871
150,0.09467739817355848
151,0.13094511492751482
152,-0.25702518552466075
153,0.08778364625190335
154,0.11077098292384686
155,-0.2699994572577303
156,0.7051964798588765
157,0.1790920102468466
158,-0.45027039851424844
159,0.24815393868959185
160,-0.3683950438392229
161,0.2974900174671923
162,0.43790796745035393
163,-0.3101887599637951
164,0.36412195099949923
165,0.1560165255178139
166,0.3107095351541984
167,0.7169203600963995
168,-0.09274798994775206
169,-0.2848854921493748
170,-0.3362048526275142
171,-0.3083473044324693
172,-0.029141706966812436
173,0.1289433263776298
174,0.10457929215527248
175,0.31264588080396105
176,0.004914253211756078
177,0.5493842414737187
178,-0.100030880503075
179,1.028127305545994
180,0.23648002937708146
181,-0.32397510409675717
182,-0.4047593186792032
183,0.18235743216887956
184,-0.08446099389285928
185,0.2698668204778453
186,0.17886700938007838
187,-0.027526741592189954
188,-0.3200579413972488
189,-0.5725584329678832
190,-0.16876678854875196
191,0.3236883189822088
192,0.08091982917474487
193,-0.47084500100303484
194,0.06545623737459205
195,0.14563628037050608
196,-0.33406671008904787
197,0.05810262865698907
198,0.022000827591984833
199,-0.4320021662847509
200,0.13523091110340135
201,0.21195662798049877
202,0.40935489236873196
203,0.39829973725341433
204,-0.520710076640857
205,-0.35446454698637686
206,0.1946650333516876
207,0.19419283617607766
208,0.1946697273292871
209,1.4561956275113659
210,0.21577633102011146
211,0.4292034687582458
212,0.3605787737885816
213,0.24620275102261702
214,-0.11916057390650533
215,0.2868634014539617
216,-0.29210047494093627
217,-0.08950901989526687
218,-0.18345017757311594
219,0.030945515946235416
220,0.8748587053490459
221,-0.7057599044864132
222,0.259381971202115
223,-0.6095493043678135
224,-0.1783734789493646
225,0.411584638515854
226,0.024295563542439648
227,-0.4073492370284968
228,-0.27035938951198935
229,0.25686380503435186
230,-0.2760526390604919
231,0.08181365673967173
232,0.017224536453305843
233,-0.24628178199546183
234,0.8103346978830942
235,0.23959886920095164
236,-0.7654319505345857
237,0.07047310682212328
238,-0.25013177240082324
239,0.3221895161617529
240,-0.2995446832505993
241,-0.04336629863399053
242,0.19086725077621208
243,0.3272247057195111
244,-0.4536693989477053
245,-0.12642958332555929
246,-0.17951245424115422
247,-0.24693523909124585
248,0.6672789815497503
249,0.15306869896173272
250,-0.47656933932603585
251,0.34691920711378166
252,0.8020996486471457
253,0.39023518810454866
254,-0.5742678684878562
255,-0.1830232761640044
256,0.4788474048518363
257,-0.2674739166373239
258,0.1677479762705458
259,0.2927841517794208
260,-0.35034678720620455
261,-0.022498469834584874
262,-1.2250839020712265
263,-0.3871821350140801
264,-0.09546178824023055
265,-0.47161771280112097
266,0.616993478224826
267,-0.5405426322495805
268,-0.16632118251504135
269,0.04941529339485965
270,0.54475009916415
271,-0.5427048812844322
272,0.43963457460668465
273,0.0038677335155394843
274,-0.37097540004733626
275,0.1746586961256501
276,0.07523749293480379
277,-0.22686065566656788
278,0.026382708268197767
279,-0.14563485058114492
280,0.042905523575294445
281,0.2502618714585914
282,0.5994580100981504
283,-0.46785028269674367
284,0.8062108353630493
285,-0.7378198364142644
286,-0.057369373455779686
287,0.22236300291120353
288,0.10620494320835011
289,-0.2353582958520896
290,-0.07866281667778202
291,-0.1863368384613823
292,-0.22275893976863026
293,0.32111940886808604
294,0.13493917000891226
295,-0.2618952100157301
296,0.340016792837295
297,0.11614830146411566
298,0.3072330023761314
299,0.23797733342906813
300,-0.31333066243043967
301,-0.21172853164780836
302,0.2824504336435792
303,0.23069827571506166
304,-0.007900059947712092
305,0.044345582601855386
306,0.4829119390190612
307,-0.22359296822867109
308,0.2067833733586616
309,-0.07642163932351458
310,-0.08227576126179083
311,0.415298613816076
312,0.31197805535846107
313,0.3074777408589096
314,0.4934246093708005
315,0.00793870593389504
316,0.25775399541257765
317,-0.11726981114812778
318,0.12252336458561741
319,-0.049189450959893105
320,0.03666102879249418
321,0.22494821147700228
322,-0.30925834934358926
323,0.7908480539856676
324,-0.38023882943665754
325,-0.4589201591661198
326,0.4377247659887089
327,0.29922037292476616
328,0.2358951177467331
329,0.23749227927678804
330,-0.004628845045147798
331,-0.33913027567386766
332,0.02865142988938907
333,-0.25594306943370165
334,0.3685606161621384
335,-0.055582465701572714
336,-0.31200861295627597
337,-0.1214724302730006
338,0.1560734195042202
339,-0.21306785352291666
340,-0.3107700985077046
341,0.09210510847062872
342,0.09258866095398578
343,-0.1916065101247733
344,-0.17803574495018867
345,0.08770663228520319
346,-0.5473244350069499
347,-0.5319713037618126
348,-0.2715463914722016
349,-0.08067544021208892
350,0.11751201418583154
351,0.5576322350402245
352,0.32416486750484363
353,-0.060451082191497224
354,-0.007187450998573685
355,-0.3789204829816048
356,-0.006997307689111806
357,-0.10910271033901071
358,0.12197615058848248
359,-0.3126639076366795
360,0.1962945315643438
361,0.579320855513755
362,-0.041107472195901495
363,0.15183275934475554
364,0.2608499101275751
365,-0.15164708421684356
366,0.084698996792804
367,0.004759480125412075
368,0.036918095113606525
369,-0.292170235585908
370,0.009263975097145601
371,0.18822566171008195
372,0.5484807289809616
373,0.3625702922544212
374,0.8138264728460681
375,-0.2900301172218965
376,0.32970620975320464
377,0.06929676457935083
378,0.8276677116476775
379,-0.3055080354585218
380,-0.31738502355419446
381,-0.2265491253608564
382,-0.8027571281653071
383,-0.19871671970152366
384,-0.2869251763682355
385,0.056843508249342055
386,0.12917161728236828
387,0.709125922519512
388,0.35922644513539753
389,-0.21804908618953686
390,-0.3395688277999402
391,0.1859279704215921
392,-0.499001248340839
393,0.6922263472742705
394,0.44578646367436053
395,-0.17733172809651526
396,-0.6475039894817443
397,0.5117156584231817
398,-0.04329199224946415
399,0.46785059003727464
400,-0.6026370098075489
401,-0.22654246468561623
402,0.0019819322006017336
403,0.017756995363951315
404,-0.1701087587473017
405,0.23541514644355518
406,-0.40352259296547716
407,-0.05381438702339835
408,0.04546747504529993
409,0.19443960281049635
410,0.2689651423823926
411,-0.42507475556549507
412,-0.5798406540780771
413,0.48291644666497424
414,0.12560289041144837
415,-0.28290131934409946
416,0.5862803389855921
417,0.04372090219103541
418,0.44573243869594975
419,0.025519587244555133
420,0.7788895034328788
421,0.6634564764656187
422,-0.09409960317808401
423,0.3672193024685367
424,0.24392918067777988
425,0.517294105386512
426,-0.364706787272399
427,0.25930307853552104
428,0.40004685339216617
429,-0.6647410431464312
430,-0.44722968017340164
431,-0.7707573154105551
432,-0.10182621220592135
433,0.2712054805737729
434,0.5678375914671714
435,0.028005194634094736
436,0.6155588164164884
437,-0.5216293203534574
438,-0.6438180460240429
439,-0.02099505674033575
440,0.14516309500939753
441,-0.012357453233553337
442,-0.7814196638186619
443,-0.033684208769012576
444,-0.49304312731492667
445,0.25311243200729144
446,0.13856111289210224
447,-0.3552411681312439
448,-0.19422343860803948
449,-0.4003450806050051
450,-0.023690471969548498
451,0.3610098638170609
452,-0.37256942563468287
453,0.1905116756098393
454,-0.2004185412872675
455,-0.2996777622093703
456,-0.040453673596212346
457,-0.3912848188300872
458,-0.20925976792747236
459,-0.4527552864017478
460,0.7425962994707269
461,0.0133283698374279
462,-0.2644713828795313
463,0.08087680419522168
464,-0.04245601210554871
465,-0.08351865823863446
466,0.23213319312172934
467,0.28631100242845614
468,-0.20051058668740326
469,-0.21763883787436686
470,-0.10395976976421469
471,-0.8700444199380718
472,-0.5726883913321669
473,0.5166299121645431
474,0.6217393549507061
475,-0.09412677545123159
476,0.21791804870117323
477,0.11764150063608815
478,1.1637075622260074
479,0.423159541394722
480,-0.048348305052637534
481,-0.3611603390705447
482,-0.6071796368537656
483,0.07690202590709627
484,-0.28587371085151797
485,-0.5375613738335033
486,-0.24438157945478264
487,-0.40878672122029663
488,0.6376795989921279
489,0.3332285061193822
490,-0.0030133751737268775
491,0.5593663065386634
492,0.029242471627647815
493,-0.3255348292662103
494,0.5756867891928914
495,0.20368885066065162
496,-0.3920421961008466
497,-0.0719412581551439
498,-0.3309525916978298
499,-0.5226491715912365
500,0.3500622086657753
501,0.7216916542703419
502,-0.5286088560063452
503,0.2127823708661585
504,-0.24591977575550109
505,-0.18411608896404097
506,-0.22390385738881224
507,-0.3265578159468683
508,0.018339451535716325
509,-0.3140696228462539
510,0.10222307162762514
511,-0.018988220562922927
512,-0.09031387261044668
513,-0.3430268212458769
514,-0.21799907200509067
515,0.285511046585026
516,0.18932890084171325
517,-0.36948115293769046
518,0.037544082474348955
519,0.28399763811113743
520,-0.63097588731786
521,0.20537084876707445
522,-0.2504482398533601
523,0.21566602507458013
524,-0.2884848448720596
525,-0.6821813120214519
526,-0.6151532198346624
527,0.018174401524546045
528,0.098165878491798
529,-0.34179955664107065
530,0.24136526214945678
531,-0.6279955547297458
532,-0.024975816272288853
533,-0.4577210997488539
534,-0.2463708909738289
535,0.017915013825445997
536,-0.3252056841796448
537,-0.1453483336176025
538,0.3803429313277108
539,-0.21804463144762476
540,0.3158619287346694
541,-0.42698905597557824
542,0.2002471569038367
543,0.5448617240136019
544,-0.9341938109567657
545,-0.3011980952774522
546,0.21811276243810654
547,-0.07674394233269483
548,0.1402799544383361
549,-0.2282849428024248
550,0.032727863390175596
551,-0.05884046423450073
552,0.44138013152487793
553,0.09616203996090619
554,0.127601812257766
555,-0.15567486044511772
556,-0.18429782951757917
557,-0.16349162750506935
558,0.14908889612137363
559,-0.15911717743829382
560,0.10952460107817691
561,0.7844277691429523
562,0.32925418945787893
563,-0.12322531252442491
564,0.4540161870620423
