0,1,2,3,4,5,6,7,8,9
111.55477081822457,97.33294831451416,1.203757091673567,0.02761790264584831,0.0,0.44028770373239046,0.01575760249811757,1.7384251274954265,0.3285447420406061,-0.9164294304862967
111.5110239031732,91.30827206998488,0.7490282305003801,0.005013124757385479,0.0,0.10703270333857866,0.0398474286083947,1.0793514413939123,0.2572477765881943,-0.6959516062540201
108.89395752488419,106.60251230464937,1.3763636365371268,0.004501931858780911,0.0,0.036606683790445065,0.08628522830136998,1.367353726627187,0.12387436005572225,-0.6547470855324005
96.35926682470208,109.08189738124645,2.952015000766166,0.028732576601444446,0.0,0.3887512836474691,0.03784917999433149,2.6979613649121537,0.1787966783035393,-0.9523124028851611
93.52277804038651,95.9760585549155,1.1404780784755553,0.037676134565054475,0.0,0.1963572253841234,0.058095700035333465,0.397793394987345,0.3420146987408902,-0.5081177367279754
92.63171427033512,106.54073091512811,2.153440861794237,0.012239969229229465,0.0,0.08843822889259846,0.03167321227763692,0.6309200058502009,0.3819614973522021,-0.4129018521214993
83.24237671496856,96.66979675293422,2.3974808949180932,0.009668501437184885,0.0,0.21046721774235927,0.025504299806522655,3.181772703833788,0.3883186966488711,-0.844136737430299
99.34275103762006,84.54036893473554,0.5413439084347581,0.020769252507007615,0.0,0.06819952697740918,0.02868585286943802,3.952809622871847,0.17964229302752266,-0.4135230746848365
114.91601140270186,106.84609229958559,2.064462252859288,0.025789299070276158,0.0,0.1882191016096431,0.07152057601842753,2.2012768126897084,0.3377027658938642,-0.3730501143094537
88.82699821265489,112.04217508472883,1.9861094216469932,0.006690421323672019,0.0,0.059788036339293325,0.019425117533514297,3.1488989609460103,0.1013290761072298,-0.8456651116204802
114.78578971073269,105.71943674586574,1.6001087427960712,0.01991085781139895,0.0,0.35215741894837943,0.043266303585624055,3.683464690041891,0.28263037491455845,-0.7982072876990688
113.66279745612403,111.64209320546269,0.502689468460939,0.046699800148539104,0.0,0.0838282659722225,0.05304989146871695,2.949130530085597,0.11802193077766576,-0.5945006051137876
115.62268898822738,115.46200724990635,2.0329910134012694,0.036595740438306594,0.0,0.2148597376656114,0.05907302792533254,2.602829376213888,0.13100316872684362,-0.7666834254586075
